#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  89  96
# Band-Index    1
   4.39975    -26.399056    -26.399058
   4.45716    -26.399286    -26.399288
   4.51456    -26.399431    -26.399433
   4.57196    -26.399482    -26.399484
 
# Band-Index    8
   4.57196    -26.398361    -26.398363
   4.51456    -26.398332    -26.398334
   4.45716    -26.398250    -26.398251
   4.39975    -26.398118    -26.398120
   4.34235    -26.397946    -26.397948
   4.28495    -26.397741    -26.397743
   4.22755    -26.397515    -26.397517
   4.17015    -26.397279    -26.397280
   4.11275    -26.397041    -26.397043
   4.05535    -26.396794    -26.396796
   3.99795    -26.396541    -26.396543
   3.94054    -26.396331    -26.396333
   3.88314    -26.396196    -26.396198
   3.82574    -26.396149    -26.396151
   3.82574    -26.396149    -26.396151
   3.76920    -26.396180    -26.396182
   3.71266    -26.396267    -26.396269
   3.65612    -26.396404    -26.396405
   3.59958    -26.396581    -26.396583
   3.54304    -26.396788    -26.396790
   3.48650    -26.397016    -26.397018
   3.42995    -26.397249    -26.397251
   3.37341    -26.397474    -26.397476
   3.31687    -26.397681    -26.397682
   3.26033    -26.397855    -26.397857
   3.20379    -26.397988    -26.397990
   3.14725    -26.398070    -26.398072
   3.09071    -26.398100    -26.398101
   3.09071    -26.398200    -26.398202
   3.03334    -26.398171    -26.398173
   2.97598    -26.398088    -26.398090
   2.91861    -26.397956    -26.397958
   2.86124    -26.397782    -26.397784
   2.80388    -26.397575    -26.397577
   2.74651    -26.397346    -26.397348
   2.68914    -26.397108    -26.397110
   2.63178    -26.396872    -26.396874
   2.57441    -26.396650    -26.396652
   2.51704    -26.396453    -26.396455
   2.45968    -26.396293    -26.396295
   2.40231    -26.396187    -26.396189
   2.34495    -26.396149    -26.396151
   2.34495    -26.396149    -26.396151
   2.28754    -26.396180    -26.396182
   2.23014    -26.396267    -26.396269
   2.17274    -26.396404    -26.396405
   2.11534    -26.396581    -26.396583
   2.05793    -26.396789    -26.396791
   2.00053    -26.397016    -26.397018
   1.94313    -26.397249    -26.397251
   1.88572    -26.397475    -26.397477
   1.82832    -26.397681    -26.397683
   1.77092    -26.397854    -26.397856
   1.71352    -26.397987    -26.397989
   1.65611    -26.398070    -26.398072
   1.59871    -26.398100    -26.398102
   1.59871    -26.398199    -26.398201
   1.54221    -26.398171    -26.398173
