Label,Energy (eV),Density (Spin Up) (states/eV),Density (Spin Down) (states/eV)
P$_p$,-21.59760508318789,0.0,0.0
P$_p$,-21.59260508318789,0.0,0.0
P$_p$,-21.58760508318789,0.0,0.0
P$_p$,-21.58260508318789,0.0,0.0
P$_p$,-21.57750508318789,0.0,0.0
P$_p$,-21.57250508318789,0.0,0.0
P$_p$,-21.56750508318789,0.0,0.0
P$_p$,-21.56250508318789,0.0,0.0
P$_p$,-21.55750508318789,0.0,0.0
P$_p$,-21.55250508318789,0.0,0.0
P$_p$,-21.54750508318789,0.0,0.0
P$_p$,-21.54250508318789,0.0,0.0
P$_p$,-21.53750508318789,0.0,0.0
P$_p$,-21.53250508318789,0.0,0.0
P$_p$,-21.52750508318789,0.0,0.0
P$_p$,-21.52250508318789,0.0,0.0
P$_p$,-21.51750508318789,0.0,0.0
P$_p$,-21.51250508318789,0.0,0.0
P$_p$,-21.50750508318789,0.0,0.0
P$_p$,-21.50250508318789,0.0,0.0
P$_p$,-21.49750508318789,0.0,0.0
P$_p$,-21.49250508318789,0.0,0.0
P$_p$,-21.48750508318789,0.0,0.0
P$_p$,-21.48250508318789,0.0,0.0
P$_p$,-21.47750508318789,0.0,0.0
P$_p$,-21.47250508318789,0.0,0.0
P$_p$,-21.46750508318789,0.0,0.0
P$_p$,-21.46250508318789,0.0,0.0
P$_p$,-21.45750508318789,0.0,0.0
P$_p$,-21.45250508318789,0.0,0.0
P$_p$,-21.44750508318789,0.0,0.0
P$_p$,-21.44250508318789,0.0,0.0
P$_p$,-21.43750508318789,0.0,0.0
P$_p$,-21.43250508318789,0.0,0.0
P$_p$,-21.42750508318789,0.0,0.0
P$_p$,-21.42250508318789,0.0,0.0
P$_p$,-21.41750508318789,0.0,0.0
P$_p$,-21.41250508318789,0.0,0.0
P$_p$,-21.40750508318789,0.0,0.0
P$_p$,-21.40250508318789,0.0,0.0
P$_p$,-21.39750508318789,0.0,0.0
P$_p$,-21.39250508318789,0.0,0.0
P$_p$,-21.38750508318789,0.0,0.0
P$_p$,-21.38250508318789,0.0,0.0
P$_p$,-21.37750508318789,0.0,0.0
P$_p$,-21.37250508318789,0.0,0.0
P$_p$,-21.36750508318789,0.0,0.0
P$_p$,-21.36250508318789,0.0,0.0
P$_p$,-21.35750508318789,0.0,0.0
P$_p$,-21.35250508318789,0.0,0.0
P$_p$,-21.34750508318789,0.0,0.0
P$_p$,-21.34250508318789,0.0,0.0
P$_p$,-21.33750508318789,0.0,0.0
P$_p$,-21.33250508318789,0.0,0.0
P$_p$,-21.32750508318789,0.0,0.0
P$_p$,-21.32250508318789,0.0,0.0
P$_p$,-21.31750508318789,0.0,0.0
P$_p$,-21.31250508318789,0.0,0.0
P$_p$,-21.30750508318789,0.0,0.0
P$_p$,-21.30250508318789,0.0,0.0
P$_p$,-21.29750508318789,0.0,0.0
P$_p$,-21.29250508318789,0.0,0.0
P$_p$,-21.28750508318789,0.0,0.0
P$_p$,-21.28250508318789,0.0,0.0
P$_p$,-21.27750508318789,0.0,0.0
P$_p$,-21.27250508318789,0.0,0.0
P$_p$,-21.26750508318789,0.0,0.0
P$_p$,-21.26250508318789,0.0,0.0
P$_p$,-21.25750508318789,0.0,0.0
P$_p$,-21.25250508318789,0.0,0.0
P$_p$,-21.24750508318789,0.0,0.0
P$_p$,-21.24250508318789,0.0,0.0
P$_p$,-21.23750508318789,0.0,0.0
P$_p$,-21.23250508318789,0.0,0.0
P$_p$,-21.22750508318789,0.0,0.0
P$_p$,-21.22250508318789,0.0,0.0
P$_p$,-21.21750508318789,0.0,0.0
P$_p$,-21.21250508318789,0.0,0.0
P$_p$,-21.20750508318789,0.0,0.0
P$_p$,-21.20250508318789,0.0,0.0
P$_p$,-21.19750508318789,0.0,0.0
P$_p$,-21.19250508318789,0.0,0.0
P$_p$,-21.18750508318789,0.0,0.0
P$_p$,-21.18250508318789,0.0,0.0
P$_p$,-21.17750508318789,0.0,0.0
P$_p$,-21.17250508318789,0.0,0.0
P$_p$,-21.16750508318789,0.0,0.0
P$_p$,-21.16250508318789,0.0,0.0
P$_p$,-21.15750508318789,0.0,0.0
P$_p$,-21.15250508318789,0.0,0.0
P$_p$,-21.14750508318789,0.0,0.0
P$_p$,-21.14250508318789,0.0,0.0
P$_p$,-21.13750508318789,0.0,0.0
P$_p$,-21.13250508318789,0.0,0.0
P$_p$,-21.12750508318789,0.0,0.0
P$_p$,-21.12250508318789,0.0,0.0
P$_p$,-21.11750508318789,0.0,0.0
P$_p$,-21.11250508318789,0.0,0.0
P$_p$,-21.10750508318789,0.0,0.0
P$_p$,-21.10250508318789,0.0,0.0
P$_p$,-21.09750508318789,0.0,0.0
P$_p$,-21.09250508318789,0.0,0.0
P$_p$,-21.08750508318789,0.0,0.0
P$_p$,-21.08250508318789,0.0,0.0
P$_p$,-21.07750508318789,0.0,0.0
P$_p$,-21.07250508318789,0.0,0.0
P$_p$,-21.06750508318789,0.0,0.0
P$_p$,-21.06250508318789,0.0,0.0
P$_p$,-21.05750508318789,0.0,0.0
P$_p$,-21.05250508318789,0.0,0.0
P$_p$,-21.04750508318789,0.0,0.0
P$_p$,-21.04250508318789,0.0,0.0
P$_p$,-21.03750508318789,0.0,0.0
P$_p$,-21.03250508318789,0.0,0.0
P$_p$,-21.02750508318789,0.0,0.0
P$_p$,-21.02250508318789,0.0,0.0
P$_p$,-21.01750508318789,0.0,0.0
P$_p$,-21.01250508318789,0.0,0.0
P$_p$,-21.00750508318789,0.0,0.0
P$_p$,-21.00250508318789,0.0,0.0
P$_p$,-20.99750508318789,0.0,0.0
P$_p$,-20.99250508318789,0.0,0.0
P$_p$,-20.98750508318789,0.0,0.0
P$_p$,-20.98250508318789,0.0,0.0
P$_p$,-20.97750508318789,0.0,0.0
P$_p$,-20.97250508318789,0.0,0.0
P$_p$,-20.96750508318789,0.0,0.0
P$_p$,-20.96250508318789,0.0,0.0
P$_p$,-20.95750508318789,0.0,0.0
P$_p$,-20.95250508318789,0.0,0.0
P$_p$,-20.94750508318789,0.0,0.0
P$_p$,-20.94250508318789,0.0,0.0
P$_p$,-20.93750508318789,0.0,0.0
P$_p$,-20.93250508318789,0.0,0.0
P$_p$,-20.92750508318789,0.0,0.0
P$_p$,-20.92250508318789,0.0,0.0
P$_p$,-20.91750508318789,0.0,0.0
P$_p$,-20.91250508318789,0.0,0.0
P$_p$,-20.90750508318789,0.0,0.0
P$_p$,-20.90250508318789,0.0,0.0
P$_p$,-20.89750508318789,0.0,0.0
P$_p$,-20.89250508318789,0.0,0.0
P$_p$,-20.88750508318789,0.0,0.0
P$_p$,-20.88250508318789,0.0,0.0
P$_p$,-20.87750508318789,0.0,0.0
P$_p$,-20.87250508318789,0.0,0.0
P$_p$,-20.86750508318789,0.0,0.0
P$_p$,-20.86250508318789,0.0,0.0
P$_p$,-20.85750508318789,0.0,0.0
P$_p$,-20.85250508318789,0.0,0.0
P$_p$,-20.84750508318789,0.0,0.0
P$_p$,-20.84250508318789,0.0,0.0
P$_p$,-20.83750508318789,0.0,0.0
P$_p$,-20.83250508318789,0.0,0.0
P$_p$,-20.82750508318789,0.0,0.0
P$_p$,-20.82250508318789,0.0,0.0
P$_p$,-20.81750508318789,0.0,0.0
P$_p$,-20.81250508318789,0.0,0.0
P$_p$,-20.80750508318789,0.0,0.0
P$_p$,-20.80250508318789,0.0,0.0
P$_p$,-20.79750508318789,0.0,0.0
P$_p$,-20.79250508318789,0.0,0.0
P$_p$,-20.78750508318789,0.0,0.0
P$_p$,-20.78250508318789,0.0,0.0
P$_p$,-20.77740508318789,0.0,0.0
P$_p$,-20.77240508318789,0.0,0.0
P$_p$,-20.76740508318789,0.0,0.0
P$_p$,-20.76240508318789,0.0,0.0
P$_p$,-20.75740508318789,0.0,0.0
P$_p$,-20.75240508318789,0.0,0.0
P$_p$,-20.74740508318789,0.0,0.0
P$_p$,-20.74240508318789,0.0,0.0
P$_p$,-20.73740508318789,0.0,0.0
P$_p$,-20.73240508318789,0.0,0.0
P$_p$,-20.72740508318789,0.0,0.0
P$_p$,-20.72240508318789,0.0,0.0
P$_p$,-20.71740508318789,0.0,0.0
P$_p$,-20.71240508318789,0.0,0.0
P$_p$,-20.70740508318789,0.0,0.0
P$_p$,-20.70240508318789,0.0,0.0
P$_p$,-20.69740508318789,0.0,0.0
P$_p$,-20.69240508318789,0.0,0.0
P$_p$,-20.68740508318789,0.0,0.0
P$_p$,-20.68240508318789,0.0,0.0
P$_p$,-20.67740508318789,0.0,0.0
P$_p$,-20.67240508318789,0.0,0.0
P$_p$,-20.66740508318789,0.0,0.0
P$_p$,-20.66240508318789,0.0,0.0
P$_p$,-20.65740508318789,0.0,0.0
P$_p$,-20.65240508318789,0.0,0.0
P$_p$,-20.64740508318789,0.0,0.0
P$_p$,-20.64240508318789,0.0,0.0
P$_p$,-20.63740508318789,0.0,0.0
P$_p$,-20.63240508318789,0.0,0.0
