#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  71  96
# Band-Index    1
   1.42858    -17.487367    -17.487367
   1.48464    -17.487330    -17.487329
   1.54070    -17.487254    -17.487254
   1.59676    -17.487134    -17.487133
   1.65282    -17.486971    -17.486970
   1.70888    -17.486776    -17.486775
   1.76493    -17.486573    -17.486572
   1.82099    -17.486386    -17.486385
   1.87705    -17.486241    -17.486240
   1.93311    -17.486192    -17.486191
   1.98917    -17.486183    -17.486183
   1.98917    -17.486183    -17.486183
   2.04692    -17.486188    -17.486188
   2.10468    -17.486207    -17.486207
   2.16243    -17.486235    -17.486235
   2.22019    -17.486255    -17.486254
   2.27794    -17.486249    -17.486249
   2.33570    -17.486214    -17.486214
   2.39346    -17.486155    -17.486154
   2.45121    -17.486087    -17.486086
   2.50897    -17.486037    -17.486037
   2.56672    -17.486034    -17.486034
   2.56672    -17.487404    -17.487404
   2.62357    -17.487543    -17.487543
   2.68041    -17.487623    -17.487622
   2.73726    -17.487614    -17.487614
   2.79410    -17.487501    -17.487501
   2.85095    -17.487302    -17.487301
   2.90779    -17.487042    -17.487042
   2.96464    -17.486761    -17.486760
   3.02148    -17.486499    -17.486499
   3.07833    -17.486293    -17.486292
   3.13517    -17.486195    -17.486195
   3.19202    -17.486183    -17.486183
   3.19202    -17.486183    -17.486183
   3.25026    -17.486226    -17.486225
   3.30850    -17.486350    -17.486349
   3.36675    -17.486539    -17.486538
   3.42499    -17.486767    -17.486767
   3.48324    -17.487008    -17.487008
   3.54148    -17.487235    -17.487235
   3.59973    -17.487425    -17.487425
   3.65797    -17.487556    -17.487556
   3.71621    -17.487615    -17.487615
   3.77446    -17.487604    -17.487604
 
# Band-Index   18
   3.77446    -17.487584    -17.487583
   3.71621    -17.487493    -17.487492
   3.65797    -17.487328    -17.487327
   3.59973    -17.487119    -17.487118
   3.54148    -17.486889    -17.486888
   3.48324    -17.486662    -17.486661
   3.42499    -17.486463    -17.486462
   3.36675    -17.486307    -17.486307
   3.30850    -17.486199    -17.486199
   3.25026    -17.486137    -17.486137
   3.19202    -17.486117    -17.486116
   3.19202    -17.486117    -17.486116
   3.13517    -17.486158    -17.486158
   3.07833    -17.486220    -17.486220
   3.02148    -17.486265    -17.486265
   2.96464    -17.486325    -17.486324
   2.90779    -17.486402    -17.486401
   2.85095    -17.486503    -17.486502
   2.79410    -17.486635    -17.486635
   2.73726    -17.486805    -17.486804
   2.68041    -17.486994    -17.486994
   2.62357    -17.487200    -17.487200
   2.56672    -17.487384    -17.487383
   2.56672    -17.486014    -17.486013
   2.50897    -17.486028    -17.486027
   2.45121    -17.486031    -17.486031
   2.39346    -17.486033    -17.486033
   2.33570    -17.486038    -17.486038
   2.27794    -17.486050    -17.486049
   2.22019    -17.486067    -17.486066
   2.16243    -17.486087    -17.486087
   2.10468    -17.486106    -17.486106
   2.04692    -17.486116    -17.486116
   1.98917    -17.486117    -17.486116
   1.98917    -17.486117    -17.486116
   1.93311    -17.486147    -17.486146
   1.87705    -17.486213    -17.486213
   1.82099    -17.486253    -17.486252
   1.76493    -17.486309    -17.486308
   1.70888    -17.486387    -17.486386
   1.65282    -17.486489    -17.486489
   1.59676    -17.486620    -17.486619
   1.54070    -17.486776    -17.486775
   1.48464    -17.486946    -17.486945
   1.42858    -17.487110    -17.487110
   1.37253    -17.487250    -17.487249
   1.31647    -17.487342    -17.487341
   1.26041    -17.487369    -17.487368
   1.26041    -17.486270    -17.486269
   1.19757    -17.486229    -17.486229
   1.13474    -17.486178    -17.486178
   1.07190    -17.486140    -17.486139
   1.00906    -17.486115    -17.486114
   0.94622    -17.486111    -17.486110
   0.88339    -17.486115    -17.486114
   0.82055    -17.486117    -17.486116
   0.82055    -17.486117    -17.486116
   0.75817    -17.486114    -17.486114
   0.69579    -17.486110    -17.486109
   0.63340    -17.486112    -17.486112
   0.57102    -17.486128    -17.486127
   0.50864    -17.486153    -17.486153
   0.44626    -17.486173    -17.486172
   0.44626    -17.487030    -17.487029
   0.38251    -17.486982    -17.486982
   0.31876    -17.486850    -17.486850
   0.25500    -17.486666    -17.486666
   0.19125    -17.486457    -17.486457
   0.12750    -17.486278    -17.486278
   0.06375    -17.486158    -17.486158
   0.00000    -17.486117    -17.486116
 
# Band-Index   19
   0.00000    -17.462088    -17.462088
   0.06375    -17.461929    -17.461929
   0.12750    -17.461469    -17.461468
   0.19125    -17.460762    -17.460762
   0.25500    -17.459921    -17.459920
   0.31876    -17.459091    -17.459091
   0.38251    -17.458480    -17.458479
   0.44626    -17.458253    -17.458253
   0.44626    -17.453020    -17.453019
   0.50864    -17.455697    -17.455697
   0.57102    -17.457971    -17.457971
   0.63340    -17.459771    -17.459771
   0.69579    -17.461062    -17.461061
   0.75817    -17.461832    -17.461832
   0.82055    -17.462088    -17.462088
   0.82055    -17.462088    -17.462088
   0.88339    -17.462062    -17.462061
   0.94622    -17.461961    -17.461961
   1.00906    -17.461725    -17.461725
   1.07190    -17.461286    -17.461286
   1.13474    -17.460568    -17.460567
   1.19757    -17.459554    -17.459554
   1.26041    -17.458254    -17.458254
   1.26041    -17.451165    -17.451164
   1.31647    -17.451487    -17.451486
   1.37253    -17.452292    -17.452292
   1.42858    -17.453327    -17.453326
   1.48464    -17.454467    -17.454467
   1.54070    -17.455665    -17.455664
   1.59676    -17.456890    -17.456889
   1.65282    -17.458103    -17.458102
   1.70888    -17.459244    -17.459244
   1.76493    -17.460250    -17.460249
   1.82099    -17.461059    -17.461058
   1.87705    -17.461636    -17.461636
   1.93311    -17.461976    -17.461976
   1.98917    -17.462088    -17.462088
   1.98917    -17.462088    -17.462088
   2.04692    -17.461983    -17.461983
   2.10468    -17.461659    -17.461659
   2.16243    -17.461092    -17.461092
   2.22019    -17.460256    -17.460256
   2.27794    -17.459143    -17.459142
   2.33570    -17.457765    -17.457764
   2.39346    -17.456154    -17.456153
   2.45121    -17.454376    -17.454375
   2.50897    -17.452621    -17.452621
   2.56672    -17.451675    -17.451674
   2.56672    -17.455871    -17.455871
   2.62357    -17.456376    -17.456376
   2.68041    -17.456951    -17.456951
   2.73726    -17.457629    -17.457628
   2.79410    -17.458394    -17.458393
   2.85095    -17.459215    -17.459215
   2.90779    -17.460027    -17.460027
   2.96464    -17.460758    -17.460758
   3.02148    -17.461348    -17.461348
   3.07833    -17.461765    -17.461765
   3.13517    -17.462008    -17.462008
   3.19202    -17.462088    -17.462088
   3.19202    -17.462088    -17.462088
   3.25026    -17.461918    -17.461917
   3.30850    -17.461413    -17.461412
   3.36675    -17.460591    -17.460590
   3.42499    -17.459496    -17.459495
   3.48324    -17.458202    -17.458202
   3.54148    -17.456800    -17.456800
   3.59973    -17.455373    -17.455373
   3.65797    -17.453976    -17.453975
   3.71621    -17.452621    -17.452621
   3.77446    -17.451292    -17.451292
 
# Band-Index   20
   3.77446    -17.451280    -17.451279
   3.71621    -17.449927    -17.449926
   3.65797    -17.448508    -17.448507
   3.59973    -17.447030    -17.447030
   3.54148    -17.446375    -17.446375
   3.48324    -17.446967    -17.446966
   3.42499    -17.447575    -17.447574
   3.36675    -17.448110    -17.448110
   3.30850    -17.448536    -17.448536
   3.25026    -17.448813    -17.448813
   3.19202    -17.448909    -17.448909
   3.19202    -17.448909    -17.448909
   3.13517    -17.449059    -17.449058
   3.07833    -17.449489    -17.449489
   3.02148    -17.450149    -17.450149
   2.96464    -17.450966    -17.450965
   2.90779    -17.451853    -17.451853
   2.85095    -17.452733    -17.452732
   2.79410    -17.453545    -17.453545
   2.73726    -17.454258    -17.454258
   2.68041    -17.454857    -17.454857
   2.62357    -17.455381    -17.455380
   2.56672    -17.455869    -17.455868
   2.56672    -17.451663    -17.451662
   2.50897    -17.451649    -17.451648
   2.45121    -17.451555    -17.451554
   2.39346    -17.451344    -17.451344
   2.33570    -17.451003    -17.451003
   2.27794    -17.450561    -17.450560
   2.22019    -17.450075    -17.450075
   2.16243    -17.449612    -17.449612
   2.10468    -17.449236    -17.449235
   2.04692    -17.448993    -17.448993
   1.98917    -17.448909    -17.448909
   1.98917    -17.448909    -17.448909
   1.93311    -17.448968    -17.448968
   1.87705    -17.449141    -17.449140
   1.82099    -17.449410    -17.449410
   1.76493    -17.449747    -17.449746
   1.70888    -17.450107    -17.450107
   1.65282    -17.450443    -17.450443
   1.59676    -17.450716    -17.450715
   1.54070    -17.450909    -17.450909
   1.48464    -17.451028    -17.451027
   1.42858    -17.451091    -17.451091
   1.37253    -17.451128    -17.451127
   1.31647    -17.451150    -17.451149
   1.26041    -17.451153    -17.451152
   1.26041    -17.458251    -17.458250
   1.19757    -17.456704    -17.456704
   1.13474    -17.454997    -17.454996
   1.07190    -17.453244    -17.453244
   1.00906    -17.451577    -17.451577
   0.94622    -17.450185    -17.450185
   0.88339    -17.449244    -17.449244
   0.82055    -17.448909    -17.448909
   0.82055    -17.448909    -17.448909
   0.75817    -17.448682    -17.448681
   0.69579    -17.448018    -17.448017
   0.63340    -17.446967    -17.446966
   0.57102    -17.446811    -17.446811
   0.50864    -17.450012    -17.450012
   0.44626    -17.453010    -17.453009
   0.44626    -17.448342    -17.448341
   0.38251    -17.448367    -17.448367
   0.31876    -17.448443    -17.448442
   0.25500    -17.448557    -17.448556
   0.19125    -17.448679    -17.448678
   0.12750    -17.448796    -17.448796
   0.06375    -17.448880    -17.448879
   0.00000    -17.448909    -17.448909
 
# Band-Index   21
   0.00000    -17.437725    -17.437724
   0.06375    -17.437677    -17.437677
   0.12750    -17.437554    -17.437554
   0.19125    -17.437404    -17.437404
   0.25500    -17.437282    -17.437281
   0.31876    -17.437206    -17.437206
   0.38251    -17.437182    -17.437181
   0.44626    -17.437180    -17.437180
   0.44626    -17.442222    -17.442222
   0.50864    -17.443988    -17.443987
   0.57102    -17.445598    -17.445597
   0.63340    -17.443586    -17.443586
   0.69579    -17.440640    -17.440639
   0.75817    -17.438500    -17.438500
   0.82055    -17.437725    -17.437724
   0.82055    -17.437725    -17.437724
   0.88339    -17.437567    -17.437567
   0.94622    -17.437117    -17.437117
   1.00906    -17.436426    -17.436426
   1.07190    -17.435574    -17.435573
   1.13474    -17.434621    -17.434620
   1.19757    -17.433663    -17.433663
   1.26041    -17.432797    -17.432797
   1.26041    -17.445745    -17.445744
   1.31647    -17.445656    -17.445656
   1.37253    -17.445416    -17.445416
   1.42858    -17.445020    -17.445019
   1.48464    -17.444471    -17.444470
   1.54070    -17.443769    -17.443768
   1.59676    -17.442917    -17.442916
   1.65282    -17.441930    -17.441929
   1.70888    -17.440854    -17.440854
   1.76493    -17.439788    -17.439787
   1.82099    -17.438866    -17.438866
   1.87705    -17.438205    -17.438204
   1.93311    -17.437837    -17.437837
   1.98917    -17.437725    -17.437724
   1.98917    -17.437725    -17.437724
   2.04692    -17.437933    -17.437933
   2.10468    -17.438577    -17.438576
   2.16243    -17.439638    -17.439637
   2.22019    -17.440986    -17.440985
   2.27794    -17.442449    -17.442448
   2.33570    -17.443880    -17.443879
   2.39346    -17.445163    -17.445162
   2.45121    -17.446199    -17.446198
   2.50897    -17.446888    -17.446887
   2.56672    -17.447145    -17.447145
   2.56672    -17.431352    -17.431351
   2.62357    -17.431794    -17.431794
   2.68041    -17.432647    -17.432647
   2.73726    -17.433581    -17.433581
   2.79410    -17.434455    -17.434455
   2.85095    -17.435246    -17.435246
   2.90779    -17.435945    -17.435944
   2.96464    -17.436546    -17.436546
   3.02148    -17.437040    -17.437039
   3.07833    -17.437411    -17.437411
   3.13517    -17.437644    -17.437644
   3.19202    -17.437725    -17.437724
   3.19202    -17.437725    -17.437724
   3.25026    -17.437986    -17.437986
   3.30850    -17.438782    -17.438782
   3.36675    -17.440072    -17.440071
   3.42499    -17.441694    -17.441693
   3.48324    -17.443445    -17.443444
   3.54148    -17.445103    -17.445102
   3.59973    -17.445356    -17.445355
   3.65797    -17.444592    -17.444592
   3.71621    -17.443701    -17.443701
   3.77446    -17.442721    -17.442721
 
# Band-Index   22
   3.77446    -17.442708    -17.442707
   3.71621    -17.441631    -17.441630
   3.65797    -17.440458    -17.440458
   3.59973    -17.439220    -17.439219
   3.54148    -17.437957    -17.437957
   3.48324    -17.436720    -17.436720
   3.42499    -17.435549    -17.435548
   3.36675    -17.434443    -17.434443
   3.30850    -17.433388    -17.433387
   3.25026    -17.432485    -17.432484
   3.19202    -17.432092    -17.432092
   3.19202    -17.432092    -17.432092
   3.13517    -17.432099    -17.432099
   3.07833    -17.432118    -17.432117
   3.02148    -17.432142    -17.432142
   2.96464    -17.432168    -17.432167
   2.90779    -17.432179    -17.432179
   2.85095    -17.432154    -17.432154
   2.79410    -17.432067    -17.432066
   2.73726    -17.431901    -17.431901
   2.68041    -17.431656    -17.431656
   2.62357    -17.431411    -17.431410
   2.56672    -17.431345    -17.431344
   2.56672    -17.447132    -17.447131
   2.50897    -17.446064    -17.446064
   2.45121    -17.443968    -17.443967
   2.39346    -17.441681    -17.441681
   2.33570    -17.439460    -17.439460
   2.27794    -17.437453    -17.437453
   2.22019    -17.435755    -17.435755
   2.16243    -17.434383    -17.434383
   2.10468    -17.433279    -17.433278
   2.04692    -17.432440    -17.432440
   1.98917    -17.432092    -17.432092
   1.98917    -17.432092    -17.432092
   1.93311    -17.432329    -17.432329
   1.87705    -17.432917    -17.432916
   1.82099    -17.433662    -17.433661
   1.76493    -17.434509    -17.434509
   1.70888    -17.435527    -17.435527
   1.65282    -17.436779    -17.436779
   1.59676    -17.438251    -17.438250
   1.54070    -17.439861    -17.439861
   1.48464    -17.441493    -17.441493
   1.42858    -17.443031    -17.443031
   1.37253    -17.444367    -17.444367
   1.31647    -17.445353    -17.445352
   1.26041    -17.445732    -17.445731
   1.26041    -17.432789    -17.432788
   1.19757    -17.432103    -17.432103
   1.13474    -17.431680    -17.431680
   1.07190    -17.431543    -17.431542
   1.00906    -17.431617    -17.431616
   0.94622    -17.431817    -17.431817
   0.88339    -17.432013    -17.432012
   0.82055    -17.432092    -17.432092
   0.82055    -17.432092    -17.432092
   0.75817    -17.433040    -17.433040
   0.69579    -17.434788    -17.434788
   0.63340    -17.436610    -17.436610
   0.57102    -17.438469    -17.438469
   0.50864    -17.440355    -17.440354
   0.44626    -17.442211    -17.442210
   0.44626    -17.432517    -17.432517
   0.38251    -17.432496    -17.432495
   0.31876    -17.432440    -17.432440
   0.25500    -17.432361    -17.432360
   0.19125    -17.432262    -17.432262
   0.12750    -17.432176    -17.432175
   0.06375    -17.432115    -17.432114
   0.00000    -17.432092    -17.432092
 
# Band-Index   23
   0.00000    -17.425222    -17.425222
   0.06375    -17.425342    -17.425341
   0.12750    -17.425693    -17.425693
   0.19125    -17.426248    -17.426247
   0.25500    -17.426933    -17.426932
   0.31876    -17.427603    -17.427602
   0.38251    -17.428100    -17.428100
   0.44626    -17.428285    -17.428285
   0.44626    -17.418271    -17.418271
   0.50864    -17.419407    -17.419407
   0.57102    -17.420580    -17.420579
   0.63340    -17.421760    -17.421759
   0.69579    -17.422976    -17.422976
   0.75817    -17.424346    -17.424345
   0.82055    -17.425222    -17.425221
   0.82055    -17.425222    -17.425221
   0.88339    -17.425273    -17.425273
   0.94622    -17.425414    -17.425413
   1.00906    -17.425610    -17.425609
   1.07190    -17.425818    -17.425817
   1.13474    -17.425969    -17.425968
   1.19757    -17.426022    -17.426021
   1.26041    -17.425917    -17.425917
   1.26041    -17.419646    -17.419646
   1.31647    -17.419731    -17.419731
   1.37253    -17.419972    -17.419971
   1.42858    -17.420316    -17.420316
   1.48464    -17.420725    -17.420725
   1.54070    -17.421208    -17.421208
   1.59676    -17.421814    -17.421814
   1.65282    -17.422516    -17.422516
   1.70888    -17.423184    -17.423183
   1.76493    -17.423721    -17.423721
   1.82099    -17.424156    -17.424155
   1.87705    -17.424596    -17.424595
   1.93311    -17.425027    -17.425026
   1.98917    -17.425222    -17.425222
   1.98917    -17.425222    -17.425222
   2.04692    -17.424881    -17.424880
   2.10468    -17.424146    -17.424145
   2.16243    -17.423382    -17.423381
   2.22019    -17.422575    -17.422575
   2.27794    -17.421604    -17.421604
   2.33570    -17.420477    -17.420476
   2.39346    -17.419303    -17.419302
   2.45121    -17.418247    -17.418247
   2.50897    -17.417501    -17.417501
   2.56672    -17.417236    -17.417235
   2.56672    -17.428871    -17.428870
   2.62357    -17.429148    -17.429148
   2.68041    -17.428880    -17.428879
   2.73726    -17.428385    -17.428384
   2.79410    -17.427782    -17.427782
   2.85095    -17.427149    -17.427149
   2.90779    -17.426544    -17.426544
   2.96464    -17.426024    -17.426024
   3.02148    -17.425634    -17.425633
   3.07833    -17.425385    -17.425385
   3.13517    -17.425259    -17.425259
   3.19202    -17.425222    -17.425221
   3.19202    -17.425222    -17.425221
   3.25026    -17.424916    -17.424915
   3.30850    -17.424273    -17.424273
   3.36675    -17.423603    -17.423603
   3.42499    -17.422917    -17.422916
   3.48324    -17.422164    -17.422163
   3.54148    -17.421350    -17.421349
   3.59973    -17.420537    -17.420536
   3.65797    -17.419815    -17.419815
   3.71621    -17.419274    -17.419273
   3.77446    -17.418939    -17.418939
 
# Band-Index   24
   3.77446    -17.418930    -17.418929
   3.71621    -17.418709    -17.418709
   3.65797    -17.418469    -17.418468
   3.59973    -17.418121    -17.418120
   3.54148    -17.417626    -17.417625
   3.48324    -17.417028    -17.417028
   3.42499    -17.417727    -17.417726
   3.36675    -17.419244    -17.419244
   3.30850    -17.420500    -17.420500
   3.25026    -17.421282    -17.421281
   3.19202    -17.421534    -17.421533
   3.19202    -17.421534    -17.421533
   3.13517    -17.421638    -17.421638
   3.07833    -17.421926    -17.421926
   3.02148    -17.422337    -17.422337
   2.96464    -17.422815    -17.422815
   2.90779    -17.423344    -17.423343
   2.85095    -17.423966    -17.423966
   2.79410    -17.424754    -17.424753
   2.73726    -17.425736    -17.425735
   2.68041    -17.426851    -17.426850
   2.62357    -17.427980    -17.427979
   2.56672    -17.428870    -17.428870
   2.56672    -17.417224    -17.417224
   2.50897    -17.417229    -17.417228
   2.45121    -17.417242    -17.417242
   2.39346    -17.417313    -17.417313
   2.33570    -17.417532    -17.417532
   2.27794    -17.418037    -17.418036
   2.22019    -17.418916    -17.418915
   2.16243    -17.420003    -17.420003
   2.10468    -17.420916    -17.420915
   2.04692    -17.421402    -17.421402
   1.98917    -17.421534    -17.421533
   1.98917    -17.421534    -17.421533
   1.93311    -17.421457    -17.421457
   1.87705    -17.421172    -17.421172
   1.82099    -17.420631    -17.420630
   1.76493    -17.419993    -17.419993
   1.70888    -17.419536    -17.419535
   1.65282    -17.419329    -17.419328
   1.59676    -17.419194    -17.419194
   1.54070    -17.419014    -17.419014
   1.48464    -17.418894    -17.418894
   1.42858    -17.418984    -17.418984
   1.37253    -17.419252    -17.419252
   1.31647    -17.419525    -17.419524
   1.26041    -17.419635    -17.419635
   1.26041    -17.425916    -17.425916
   1.19757    -17.425592    -17.425592
   1.13474    -17.425017    -17.425016
   1.07190    -17.424226    -17.424225
   1.00906    -17.423310    -17.423309
   0.94622    -17.422436    -17.422436
   0.88339    -17.421782    -17.421782
   0.82055    -17.421534    -17.421533
   0.82055    -17.421534    -17.421533
   0.75817    -17.420826    -17.420825
   0.69579    -17.418721    -17.418720
   0.63340    -17.415834    -17.415833
   0.57102    -17.416242    -17.416241
   0.50864    -17.417197    -17.417197
   0.44626    -17.418263    -17.418263
   0.44626    -17.420846    -17.420846
   0.38251    -17.420980    -17.420979
   0.31876    -17.421214    -17.421214
   0.25500    -17.421395    -17.421395
   0.19125    -17.421486    -17.421486
   0.12750    -17.421524    -17.421524
   0.06375    -17.421533    -17.421533
   0.00000    -17.421534    -17.421533
 
# Band-Index   25
   0.00000    -17.414349    -17.414348
   0.06375    -17.414538    -17.414538
   0.12750    -17.415079    -17.415079
   0.19125    -17.415889    -17.415889
   0.25500    -17.416852    -17.416852
   0.31876    -17.417799    -17.417799
   0.38251    -17.418569    -17.418568
   0.44626    -17.418896    -17.418896
   0.44626    -17.407671    -17.407670
   0.50864    -17.410028    -17.410027
   0.57102    -17.412822    -17.412821
   0.63340    -17.415446    -17.415445
   0.69579    -17.414846    -17.414845
   0.75817    -17.414474    -17.414474
   0.82055    -17.414349    -17.414348
   0.82055    -17.414349    -17.414348
   0.88339    -17.414176    -17.414175
   0.94622    -17.413730    -17.413730
   1.00906    -17.413152    -17.413152
   1.07190    -17.412549    -17.412549
   1.13474    -17.411966    -17.411966
   1.19757    -17.411437    -17.411437
   1.26041    -17.410977    -17.410977
   1.26041    -17.406687    -17.406686
   1.31647    -17.407147    -17.407146
   1.37253    -17.408215    -17.408214
   1.42858    -17.409496    -17.409495
   1.48464    -17.410777    -17.410776
   1.54070    -17.411960    -17.411960
   1.59676    -17.413027    -17.413026
   1.65282    -17.413947    -17.413947
   1.70888    -17.414600    -17.414600
   1.76493    -17.414854    -17.414854
   1.82099    -17.414774    -17.414773
   1.87705    -17.414571    -17.414570
   1.93311    -17.414407    -17.414407
   1.98917    -17.414349    -17.414348
   1.98917    -17.414349    -17.414348
   2.04692    -17.414305    -17.414305
   2.10468    -17.414167    -17.414166
   2.16243    -17.413891    -17.413891
   2.22019    -17.413372    -17.413372
   2.27794    -17.412478    -17.412478
   2.33570    -17.411228    -17.411228
   2.39346    -17.409836    -17.409836
   2.45121    -17.408547    -17.408546
   2.50897    -17.407583    -17.407583
   2.56672    -17.407207    -17.407207
   2.56672    -17.412312    -17.412312
   2.62357    -17.413542    -17.413541
   2.68041    -17.414611    -17.414611
   2.73726    -17.415397    -17.415396
   2.79410    -17.415804    -17.415804
   2.85095    -17.415835    -17.415834
   2.90779    -17.415579    -17.415579
   2.96464    -17.415194    -17.415193
   3.02148    -17.414822    -17.414821
   3.07833    -17.414548    -17.414547
   3.13517    -17.414395    -17.414395
   3.19202    -17.414349    -17.414348
   3.19202    -17.414349    -17.414348
   3.25026    -17.414487    -17.414486
   3.30850    -17.414885    -17.414885
   3.36675    -17.415487    -17.415487
   3.42499    -17.416182    -17.416181
   3.48324    -17.415964    -17.415964
   3.54148    -17.414381    -17.414380
   3.59973    -17.412836    -17.412836
   3.65797    -17.411391    -17.411391
   3.71621    -17.410039    -17.410038
   3.77446    -17.408751    -17.408751
 
# Band-Index   26
   3.77446    -17.408747    -17.408746
   3.71621    -17.407512    -17.407511
   3.65797    -17.406362    -17.406362
   3.59973    -17.406749    -17.406749
   3.54148    -17.407279    -17.407278
   3.48324    -17.407747    -17.407747
   3.42499    -17.408185    -17.408184
   3.36675    -17.408580    -17.408580
   3.30850    -17.408900    -17.408900
   3.25026    -17.409106    -17.409105
   3.19202    -17.409175    -17.409175
   3.19202    -17.409175    -17.409175
   3.13517    -17.409121    -17.409120
   3.07833    -17.408959    -17.408958
   3.02148    -17.408707    -17.408706
   2.96464    -17.408420    -17.408420
   2.90779    -17.408197    -17.408197
   2.85095    -17.408159    -17.408159
   2.79410    -17.408408    -17.408408
   2.73726    -17.408996    -17.408995
   2.68041    -17.409897    -17.409896
   2.62357    -17.411043    -17.411042
   2.56672    -17.412299    -17.412298
   2.56672    -17.407199    -17.407198
   2.50897    -17.407291    -17.407291
   2.45121    -17.407520    -17.407520
   2.39346    -17.407811    -17.407810
   2.33570    -17.408113    -17.408113
   2.27794    -17.408402    -17.408402
   2.22019    -17.408663    -17.408662
   2.16243    -17.408880    -17.408879
   2.10468    -17.409041    -17.409041
   2.04692    -17.409142    -17.409141
   1.98917    -17.409175    -17.409175
   1.98917    -17.409175    -17.409175
   1.93311    -17.409098    -17.409098
   1.87705    -17.408878    -17.408877
   1.82099    -17.408551    -17.408551
   1.76493    -17.408183    -17.408183
   1.70888    -17.407847    -17.407847
   1.65282    -17.407602    -17.407601
   1.59676    -17.407460    -17.407459
   1.54070    -17.407380    -17.407380
   1.48464    -17.407285    -17.407285
   1.42858    -17.407126    -17.407126
   1.37253    -17.406923    -17.406923
   1.31647    -17.406748    -17.406748
   1.26041    -17.406679    -17.406678
   1.26041    -17.410965    -17.410965
   1.19757    -17.410565    -17.410564
   1.13474    -17.410215    -17.410215
   1.07190    -17.409912    -17.409912
   1.00906    -17.409636    -17.409636
   0.94622    -17.409404    -17.409404
   0.88339    -17.409238    -17.409237
   0.82055    -17.409175    -17.409175
   0.82055    -17.409175    -17.409175
   0.75817    -17.408995    -17.408994
   0.69579    -17.408471    -17.408470
   0.63340    -17.407650    -17.407650
   0.57102    -17.406589    -17.406589
   0.50864    -17.405850    -17.405849
   0.44626    -17.407665    -17.407665
   0.44626    -17.408291    -17.408291
   0.38251    -17.408365    -17.408365
   0.31876    -17.408560    -17.408559
   0.25500    -17.408800    -17.408799
   0.19125    -17.408991    -17.408991
   0.12750    -17.409113    -17.409113
   0.06375    -17.409164    -17.409164
   0.00000    -17.409175    -17.409175
 
# Band-Index   27
   0.00000    -17.402378    -17.402377
   0.06375    -17.402358    -17.402357
   0.12750    -17.402306    -17.402305
   0.19125    -17.402234    -17.402234
   0.25500    -17.402163    -17.402163
   0.31876    -17.402094    -17.402093
   0.38251    -17.402048    -17.402048
   0.44626    -17.402033    -17.402033
   0.44626    -17.403916    -17.403915
   0.50864    -17.405334    -17.405334
   0.57102    -17.404519    -17.404518
   0.63340    -17.403559    -17.403559
   0.69579    -17.402899    -17.402898
   0.75817    -17.402508    -17.402507
   0.82055    -17.402378    -17.402377
   0.82055    -17.402378    -17.402377
   0.88339    -17.402228    -17.402228
   0.94622    -17.401825    -17.401825
   1.00906    -17.401266    -17.401265
   1.07190    -17.400660    -17.400659
   1.13474    -17.400075    -17.400074
   1.19757    -17.399573    -17.399573
   1.26041    -17.399181    -17.399181
   1.26041    -17.403079    -17.403079
   1.31647    -17.403041    -17.403040
   1.37253    -17.402953    -17.402953
   1.42858    -17.402860    -17.402859
   1.48464    -17.402782    -17.402782
   1.54070    -17.402715    -17.402715
   1.59676    -17.402644    -17.402643
   1.65282    -17.402559    -17.402558
   1.70888    -17.402466    -17.402466
   1.76493    -17.402388    -17.402388
   1.82099    -17.402346    -17.402345
   1.87705    -17.402345    -17.402344
   1.93311    -17.402365    -17.402365
   1.98917    -17.402378    -17.402377
   1.98917    -17.402378    -17.402377
   2.04692    -17.402351    -17.402350
   2.10468    -17.402283    -17.402283
   2.16243    -17.402210    -17.402209
   2.22019    -17.402166    -17.402165
   2.27794    -17.402181    -17.402180
   2.33570    -17.402273    -17.402273
   2.39346    -17.402441    -17.402441
   2.45121    -17.402659    -17.402659
   2.50897    -17.402867    -17.402866
   2.56672    -17.402958    -17.402958
   2.56672    -17.399255    -17.399254
   2.62357    -17.399736    -17.399735
   2.68041    -17.400177    -17.400177
   2.73726    -17.400562    -17.400562
   2.79410    -17.400881    -17.400880
   2.85095    -17.401160    -17.401160
   2.90779    -17.401425    -17.401425
   2.96464    -17.401689    -17.401689
   3.02148    -17.401946    -17.401945
   3.07833    -17.402167    -17.402167
   3.13517    -17.402321    -17.402321
   3.19202    -17.402378    -17.402377
   3.19202    -17.402378    -17.402377
   3.25026    -17.402415    -17.402415
   3.30850    -17.402540    -17.402540
   3.36675    -17.402779    -17.402779
   3.42499    -17.403161    -17.403161
   3.48324    -17.403707    -17.403707
   3.54148    -17.404427    -17.404427
   3.59973    -17.405313    -17.405312
   3.65797    -17.406087    -17.406087
   3.71621    -17.405288    -17.405288
   3.77446    -17.404337    -17.404336
 
# Band-Index   28
   3.77446    -17.404333    -17.404332
   3.71621    -17.403290    -17.403290
   3.65797    -17.402234    -17.402234
   3.59973    -17.401239    -17.401239
   3.54148    -17.400373    -17.400373
   3.48324    -17.399686    -17.399686
   3.42499    -17.399197    -17.399196
   3.36675    -17.398887    -17.398887
   3.30850    -17.398715    -17.398715
   3.25026    -17.398635    -17.398634
   3.19202    -17.398612    -17.398612
   3.19202    -17.398612    -17.398612
